% time	cellId	IMSI	RNTI	scPrdStartFr	scPrdStartSf	schStartFr	schStartSf	currFr	currSf	mcs	TBS	psschRB	psschLen
1107	0	79	79	111	5	115	5	112	2	32	32647	17	8
1107	0	84	84	111	5	115	5	112	2	32	32647	32	8
1107	0	99	99	111	5	115	5	112	2	32	32647	17	8
1107	0	105	105	111	5	115	5	112	2	32	32647	2	8
1107	0	142	142	111	5	115	5	112	2	32	32647	32	8
1107	0	165	165	111	5	115	5	112	2	32	32647	2	8
1107	0	207	207	111	5	115	5	112	2	32	32647	17	8
1107	0	208	208	111	5	115	5	112	2	32	32647	32	8
1108	0	5	5	111	5	115	5	112	3	32	32647	2	8
1108	0	36	36	111	5	115	5	112	3	32	32647	17	8
1108	0	85	85	111	5	115	5	112	3	32	32647	32	8
1108	0	129	129	111	5	115	5	112	3	32	32647	17	8
1108	0	143	143	111	5	115	5	112	3	32	32647	2	8
1108	0	181	181	111	5	115	5	112	3	32	32647	32	8
1108	0	182	182	111	5	115	5	112	3	32	32647	2	8
1109	0	53	53	111	5	115	5	112	4	32	32647	32	8
1109	0	80	80	111	5	115	5	112	4	32	32647	17	8
1110	0	96	96	111	5	115	5	112	5	32	32647	17	8
1110	0	140	140	111	5	115	5	112	5	32	32647	2	8
1110	0	164	164	111	5	115	5	112	5	32	32647	2	8
1110	0	196	196	111	5	115	5	112	5	32	32647	17	8
1111	0	50	50	111	5	115	5	112	6	32	32647	32	8
1111	0	70	70	111	5	115	5	112	6	32	32647	32	8
1111	0	78	78	111	5	115	5	112	6	32	32647	2	8
1111	0	177	177	111	5	115	5	112	6	32	32647	17	8
1112	0	12	12	111	5	115	5	112	7	32	32647	2	8
1112	0	22	22	111	5	115	5	112	7	32	32647	2	8
1112	0	66	66	111	5	115	5	112	7	32	32647	17	8
1112	0	134	134	111	5	115	5	112	7	32	32647	32	8
1112	0	159	159	111	5	115	5	112	7	32	32647	2	8
1112	0	161	161	111	5	115	5	112	7	32	32647	17	8
1113	0	19	19	111	5	115	5	112	8	32	32647	2	8
1113	0	26	26	111	5	115	5	112	8	32	32647	17	8
1113	0	27	27	111	5	115	5	112	8	32	32647	17	8
1113	0	65	65	111	5	115	5	112	8	32	32647	2	8
1113	0	93	93	111	5	115	5	112	8	32	32647	2	8
1113	0	94	94	111	5	115	5	112	8	32	32647	32	8
1113	0	103	103	111	5	115	5	112	8	32	32647	2	8
1114	0	14	14	111	5	115	5	112	9	32	32647	32	8
1114	0	49	49	111	5	115	5	112	9	32	32647	17	8
1114	0	73	73	111	5	115	5	112	9	32	32647	2	8
1114	0	156	156	111	5	115	5	112	9	32	32647	17	8
1114	0	210	210	111	5	115	5	112	9	32	32647	2	8
1115	0	158	158	111	5	115	5	112	10	32	32647	32	8
1116	0	76	76	111	5	115	5	113	1	32	32647	32	8
1116	0	214	214	111	5	115	5	113	1	32	32647	32	8
1116	0	215	215	111	5	115	5	113	1	32	32647	32	8
1117	0	39	39	111	5	115	5	113	2	32	32647	32	8
1117	0	95	95	111	5	115	5	113	2	32	32647	32	8
1117	0	108	108	111	5	115	5	113	2	32	32647	2	8
1117	0	112	112	111	5	115	5	113	2	32	32647	2	8
1117	0	124	124	111	5	115	5	113	2	32	32647	32	8
1117	0	147	147	111	5	115	5	113	2	32	32647	2	8
1118	0	9	9	111	5	115	5	113	3	32	32647	32	8
1118	0	28	28	111	5	115	5	113	3	32	32647	17	8
1118	0	90	90	111	5	115	5	113	3	32	32647	32	8
1118	0	167	167	111	5	115	5	113	3	32	32647	17	8
1119	0	29	29	111	5	115	5	113	4	32	32647	2	8
1119	0	40	40	111	5	115	5	113	4	32	32647	2	8
1119	0	56	56	111	5	115	5	113	4	32	32647	32	8
1119	0	141	141	111	5	115	5	113	4	32	32647	17	8
1119	0	179	179	111	5	115	5	113	4	32	32647	17	8
1119	0	184	184	111	5	115	5	113	4	32	32647	2	8
1119	0	190	190	111	5	115	5	113	4	32	32647	2	8
1119	0	193	193	111	5	115	5	113	4	32	32647	32	8
1120	0	1	1	111	5	115	5	113	5	32	32647	32	8
1120	0	201	201	111	5	115	5	113	5	32	32647	2	8
1121	0	18	18	111	5	115	5	113	6	32	32647	17	8
1121	0	34	34	111	5	115	5	113	6	32	32647	2	8
1121	0	86	86	111	5	115	5	113	6	32	32647	2	8
1121	0	104	104	111	5	115	5	113	6	32	32647	17	8
1121	0	163	163	111	5	115	5	113	6	32	32647	17	8
1121	0	180	180	111	5	115	5	113	6	32	32647	17	8
1122	0	33	33	111	5	115	5	113	7	32	32647	17	8
1122	0	204	204	111	5	115	5	113	7	32	32647	17	8
1122	0	211	211	111	5	115	5	113	7	32	32647	32	8
1122	0	213	213	111	5	115	5	113	7	32	32647	32	8
1123	0	24	24	111	5	115	5	113	8	32	32647	17	8
1123	0	51	51	111	5	115	5	113	8	32	32647	17	8
1123	0	188	188	111	5	115	5	113	8	32	32647	32	8
1124	0	21	21	111	5	115	5	113	9	32	32647	2	8
1124	0	32	32	111	5	115	5	113	9	32	32647	17	8
1124	0	82	82	111	5	115	5	113	9	32	32647	17	8
1124	0	128	128	111	5	115	5	113	9	32	32647	17	8
1124	0	139	139	111	5	115	5	113	9	32	32647	2	8
1124	0	187	187	111	5	115	5	113	9	32	32647	17	8
1125	0	81	81	111	5	115	5	113	10	32	32647	17	8
1125	0	172	172	111	5	115	5	113	10	32	32647	32	8
1125	0	176	176	111	5	115	5	113	10	32	32647	32	8
1125	0	197	197	111	5	115	5	113	10	32	32647	17	8
1126	0	23	23	111	5	115	5	114	1	32	32647	2	8
1126	0	87	87	111	5	115	5	114	1	32	32647	32	8
1126	0	122	122	111	5	115	5	114	1	32	32647	32	8
1126	0	127	127	111	5	115	5	114	1	32	32647	2	8
1126	0	174	174	111	5	115	5	114	1	32	32647	17	8
1127	0	57	57	111	5	115	5	114	2	32	32647	2	8
1127	0	126	126	111	5	115	5	114	2	32	32647	2	8
1127	0	170	170	111	5	115	5	114	2	32	32647	32	8
1127	0	186	186	111	5	115	5	114	2	32	32647	17	8
1127	0	203	203	111	5	115	5	114	2	32	32647	2	8
1127	0	212	212	111	5	115	5	114	2	32	32647	17	8
1128	0	8	8	111	5	115	5	114	3	32	32647	32	8
1128	0	41	41	111	5	115	5	114	3	32	32647	17	8
1128	0	62	62	111	5	115	5	114	3	32	32647	2	8
1128	0	173	173	111	5	115	5	114	3	32	32647	17	8
1128	0	209	209	111	5	115	5	114	3	32	32647	32	8
1129	0	61	61	111	5	115	5	114	4	32	32647	17	8
1129	0	68	68	111	5	115	5	114	4	32	32647	32	8
1129	0	100	100	111	5	115	5	114	4	32	32647	32	8
1129	0	109	109	111	5	115	5	114	4	32	32647	2	8
1129	0	144	144	111	5	115	5	114	4	32	32647	17	8
1130	0	64	64	111	5	115	5	114	5	32	32647	32	8
1130	0	151	151	111	5	115	5	114	5	32	32647	32	8
1130	0	169	169	111	5	115	5	114	5	32	32647	2	8
1131	0	10	10	111	5	115	5	114	6	32	32647	2	8
1131	0	46	46	111	5	115	5	114	6	32	32647	32	8
1131	0	47	47	111	5	115	5	114	6	32	32647	2	8
1131	0	138	138	111	5	115	5	114	6	32	32647	2	8
1131	0	148	148	111	5	115	5	114	6	32	32647	2	8
1132	0	13	13	111	5	115	5	114	7	32	32647	32	8
1132	0	202	202	111	5	115	5	114	7	32	32647	17	8
1133	0	3	3	111	5	115	5	114	8	32	32647	32	8
1133	0	31	31	111	5	115	5	114	8	32	32647	17	8
1133	0	125	125	111	5	115	5	114	8	32	32647	17	8
1133	0	195	195	111	5	115	5	114	8	32	32647	17	8
1134	0	6	6	111	5	115	5	114	9	32	32647	2	8
1134	0	30	30	111	5	115	5	114	9	32	32647	2	8
1135	0	25	25	111	5	115	5	114	10	32	32647	2	8
1135	0	72	72	111	5	115	5	114	10	32	32647	17	8
1135	0	133	133	111	5	115	5	114	10	32	32647	17	8
1135	0	166	166	111	5	115	5	114	10	32	32647	17	8
1135	0	198	198	111	5	115	5	114	10	32	32647	32	8
1136	0	35	35	111	5	115	5	115	1	32	32647	17	8
1136	0	43	43	111	5	115	5	115	1	32	32647	32	8
1136	0	115	115	111	5	115	5	115	1	32	32647	2	8
1136	0	168	168	111	5	115	5	115	1	32	32647	17	8
1137	0	89	89	111	5	115	5	115	2	32	32647	2	8
1137	0	131	131	111	5	115	5	115	2	32	32647	2	8
1137	0	205	205	111	5	115	5	115	2	32	32647	2	8
1138	0	7	7	111	5	115	5	115	3	32	32647	17	8
1138	0	83	83	111	5	115	5	115	3	32	32647	17	8
1138	0	178	178	111	5	115	5	115	3	32	32647	2	8
1139	0	162	162	111	5	115	5	115	4	32	32647	32	8
1139	0	191	191	111	5	115	5	115	4	32	32647	17	8
1140	0	63	63	111	5	115	5	115	5	32	32647	17	8
1140	0	110	110	111	5	115	5	115	5	32	32647	17	8
1140	0	157	157	111	5	115	5	115	5	32	32647	32	8
1141	0	116	116	111	5	115	5	115	6	32	32647	32	8
1141	0	175	175	111	5	115	5	115	6	32	32647	2	8
1141	0	183	183	111	5	115	5	115	6	32	32647	2	8
1142	0	37	37	111	5	115	5	115	7	32	32647	32	8
1142	0	38	38	111	5	115	5	115	7	216	32647	17	8
1142	0	69	69	111	5	115	5	115	7	32	32647	17	8
1142	0	92	92	111	5	115	5	115	7	32	32647	32	8
1142	0	118	118	111	5	115	5	115	7	32	32647	2	8
1142	0	135	135	111	5	115	5	115	7	32	32647	17	8
1142	0	206	206	111	5	115	5	115	7	32	32647	32	8
1143	0	4	4	111	5	115	5	115	8	32	32647	2	8
1143	0	130	130	111	5	115	5	115	8	32	32647	17	8
1144	0	42	42	111	5	115	5	115	9	32	32647	32	8
1144	0	44	44	111	5	115	5	115	9	32	32647	2	8
1144	0	58	58	111	5	115	5	115	9	32	32647	32	8
1144	0	91	91	111	5	115	5	115	9	32	32647	32	8
1144	0	101	101	111	5	115	5	115	9	32	32647	2	8
1144	0	102	102	111	5	115	5	115	9	32	32647	32	8
1144	0	106	106	111	5	115	5	115	9	32	32647	17	8
1144	0	120	120	111	5	115	5	115	9	32	32647	32	8
1144	0	171	171	111	5	115	5	115	9	32	32647	2	8
1145	0	2	2	111	5	115	5	115	10	32	32647	32	8
1145	0	98	98	111	5	115	5	115	10	32	32647	17	8
1145	0	121	121	111	5	115	5	115	10	32	32647	2	8
1145	0	155	155	111	5	115	5	115	10	32	32647	2	8
1146	0	71	71	111	5	115	5	116	1	32	32647	32	8
1146	0	146	146	111	5	115	5	116	1	32	32647	32	8
1146	0	152	152	111	5	115	5	116	1	32	32647	2	8
1146	0	192	192	111	5	115	5	116	1	32	32647	17	8
1147	0	48	48	111	5	115	5	116	2	32	32647	17	8
1147	0	54	54	111	5	115	5	116	2	32	32647	17	8
1147	0	59	59	111	5	115	5	116	2	32	32647	32	8
1147	0	77	77	111	5	115	5	116	2	32	32647	2	8
1147	0	199	199	111	5	115	5	116	2	32	32647	2	8
1148	0	107	107	116	3	120	3	116	3	32	32647	2	8
1148	0	136	136	116	3	120	3	116	3	32	32647	2	8
1149	0	20	20	116	3	120	3	116	4	32	32647	17	8
1149	0	55	55	116	3	120	3	116	4	32	32647	2	8
1149	0	74	74	116	3	120	3	116	4	32	32647	17	8
1149	0	97	97	116	3	120	3	116	4	32	32647	32	8
1149	0	123	123	116	3	120	3	116	4	32	32647	2	8
1149	0	185	185	116	3	120	3	116	4	32	32647	17	8
1150	0	45	45	116	3	120	3	116	5	32	32647	2	8
1150	0	88	88	116	3	120	3	116	5	32	32647	17	8
1150	0	117	117	116	3	120	3	116	5	32	32647	17	8
1150	0	160	160	116	3	120	3	116	5	32	32647	2	8
1151	0	17	17	116	3	120	3	116	6	32	32647	17	8
1151	0	111	111	116	3	120	3	116	6	32	32647	17	8
1151	0	145	145	116	3	120	3	116	6	32	32647	17	8
1151	0	149	149	116	3	120	3	116	6	32	32647	17	8
1151	0	154	154	116	3	120	3	116	6	32	32647	17	8
1151	0	189	189	116	3	120	3	116	6	32	32647	32	8
1152	0	67	67	116	3	120	3	116	7	32	32647	2	8
1152	0	119	119	116	3	120	3	116	7	32	32647	17	8
1153	0	11	11	116	3	120	3	116	8	32	32647	17	8
1153	0	15	15	116	3	120	3	116	8	32	32647	2	8
1153	0	60	60	116	3	120	3	116	8	32	32647	2	8
1153	0	75	75	116	3	120	3	116	8	32	32647	32	8
1153	0	114	114	116	3	120	3	116	8	32	32647	32	8
1153	0	194	194	116	3	120	3	116	8	32	32647	17	8
1154	0	52	52	116	3	120	3	116	9	32	32647	17	8
1154	0	113	113	116	3	120	3	116	9	32	32647	2	8
1154	0	132	132	116	3	120	3	116	9	32	32647	32	8
1154	0	137	137	116	3	120	3	116	9	32	32647	32	8
1154	0	150	150	116	3	120	3	116	9	32	32647	17	8
1154	0	153	153	116	3	120	3	116	9	32	32647	32	8
1154	0	200	200	116	3	120	3	116	9	32	32647	2	8
1155	0	16	16	116	3	120	3	116	10	32	32647	2	8
1155	0	79	79	116	3	120	3	116	10	32	32647	17	8
1155	0	84	84	116	3	120	3	116	10	32	32647	32	8
1155	0	99	99	116	3	120	3	116	10	32	32647	17	8
1155	0	105	105	116	3	120	3	116	10	32	32647	2	8
1155	0	142	142	116	3	120	3	116	10	32	32647	32	8
1155	0	165	165	116	3	120	3	116	10	32	32647	2	8
1155	0	207	207	116	3	120	3	116	10	32	32647	17	8
1155	0	208	208	116	3	120	3	116	10	32	32647	32	8
1156	0	5	5	116	3	120	3	117	1	32	32647	2	8
1156	0	36	36	116	3	120	3	117	1	32	32647	17	8
1156	0	85	85	116	3	120	3	117	1	32	32647	32	8
1156	0	129	129	116	3	120	3	117	1	32	32647	17	8
1156	0	143	143	116	3	120	3	117	1	32	32647	2	8
1156	0	181	181	116	3	120	3	117	1	32	32647	32	8
1156	0	182	182	116	3	120	3	117	1	32	32647	2	8
1157	0	53	53	116	3	120	3	117	2	32	32647	32	8
1157	0	80	80	116	3	120	3	117	2	32	32647	17	8
1158	0	96	96	116	3	120	3	117	3	32	32647	17	8
1158	0	140	140	116	3	120	3	117	3	32	32647	2	8
1158	0	164	164	116	3	120	3	117	3	32	32647	2	8
1158	0	196	196	116	3	120	3	117	3	32	32647	17	8
1159	0	50	50	116	3	120	3	117	4	32	32647	32	8
1159	0	70	70	116	3	120	3	117	4	32	32647	32	8
1159	0	78	78	116	3	120	3	117	4	32	32647	2	8
1159	0	177	177	116	3	120	3	117	4	32	32647	17	8
1160	0	12	12	116	3	120	3	117	5	32	32647	2	8
1160	0	22	22	116	3	120	3	117	5	32	32647	2	8
1160	0	66	66	116	3	120	3	117	5	32	32647	17	8
1160	0	134	134	116	3	120	3	117	5	32	32647	32	8
1160	0	159	159	116	3	120	3	117	5	32	32647	2	8
1160	0	161	161	116	3	120	3	117	5	32	32647	17	8
1161	0	19	19	116	3	120	3	117	6	32	32647	2	8
1161	0	26	26	116	3	120	3	117	6	32	32647	17	8
1161	0	27	27	116	3	120	3	117	6	32	32647	17	8
1161	0	65	65	116	3	120	3	117	6	32	32647	2	8
1161	0	93	93	116	3	120	3	117	6	32	32647	2	8
1161	0	94	94	116	3	120	3	117	6	32	32647	32	8
1161	0	103	103	116	3	120	3	117	6	32	32647	2	8
1162	0	14	14	116	3	120	3	117	7	32	32647	32	8
1162	0	49	49	116	3	120	3	117	7	32	32647	17	8
1162	0	73	73	116	3	120	3	117	7	32	32647	2	8
1162	0	156	156	116	3	120	3	117	7	32	32647	17	8
1162	0	210	210	116	3	120	3	117	7	32	32647	2	8
1163	0	158	158	116	3	120	3	117	8	32	32647	32	8
1164	0	76	76	116	3	120	3	117	9	32	32647	32	8
1164	0	214	214	116	3	120	3	117	9	32	32647	32	8
1164	0	215	215	116	3	120	3	117	9	32	32647	32	8
1165	0	39	39	116	3	120	3	117	10	32	32647	32	8
1165	0	95	95	116	3	120	3	117	10	32	32647	32	8
1165	0	108	108	116	3	120	3	117	10	32	32647	2	8
1165	0	112	112	116	3	120	3	117	10	32	32647	2	8
1165	0	124	124	116	3	120	3	117	10	32	32647	32	8
1165	0	147	147	116	3	120	3	117	10	32	32647	2	8
1166	0	9	9	116	3	120	3	118	1	32	32647	32	8
1166	0	28	28	116	3	120	3	118	1	32	32647	17	8
1166	0	90	90	116	3	120	3	118	1	32	32647	32	8
1166	0	167	167	116	3	120	3	118	1	32	32647	17	8
1167	0	29	29	116	3	120	3	118	2	32	32647	2	8
1167	0	40	40	116	3	120	3	118	2	32	32647	2	8
1167	0	56	56	116	3	120	3	118	2	32	32647	32	8
1167	0	141	141	116	3	120	3	118	2	32	32647	17	8
1167	0	179	179	116	3	120	3	118	2	32	32647	17	8
1167	0	184	184	116	3	120	3	118	2	32	32647	2	8
1167	0	190	190	116	3	120	3	118	2	32	32647	2	8
1167	0	193	193	116	3	120	3	118	2	32	32647	32	8
1168	0	1	1	116	3	120	3	118	3	32	32647	32	8
1168	0	201	201	116	3	120	3	118	3	32	32647	2	8
1169	0	18	18	116	3	120	3	118	4	32	32647	17	8
1169	0	34	34	116	3	120	3	118	4	32	32647	2	8
1169	0	86	86	116	3	120	3	118	4	32	32647	2	8
1169	0	104	104	116	3	120	3	118	4	32	32647	17	8
1169	0	163	163	116	3	120	3	118	4	32	32647	17	8
1169	0	180	180	116	3	120	3	118	4	32	32647	17	8
1170	0	33	33	116	3	120	3	118	5	32	32647	17	8
1170	0	204	204	116	3	120	3	118	5	32	32647	17	8
1170	0	211	211	116	3	120	3	118	5	32	32647	32	8
1170	0	213	213	116	3	120	3	118	5	32	32647	32	8
1171	0	24	24	116	3	120	3	118	6	32	32647	17	8
1171	0	51	51	116	3	120	3	118	6	32	32647	17	8
1171	0	188	188	116	3	120	3	118	6	32	32647	32	8
1172	0	21	21	116	3	120	3	118	7	32	32647	2	8
1172	0	32	32	116	3	120	3	118	7	32	32647	17	8
1172	0	82	82	116	3	120	3	118	7	32	32647	17	8
1172	0	128	128	116	3	120	3	118	7	32	32647	17	8
1172	0	139	139	116	3	120	3	118	7	32	32647	2	8
1172	0	187	187	116	3	120	3	118	7	32	32647	17	8
1173	0	81	81	116	3	120	3	118	8	32	32647	17	8
1173	0	172	172	116	3	120	3	118	8	32	32647	32	8
1173	0	176	176	116	3	120	3	118	8	32	32647	32	8
1173	0	197	197	116	3	120	3	118	8	32	32647	17	8
1174	0	23	23	116	3	120	3	118	9	32	32647	2	8
1174	0	87	87	116	3	120	3	118	9	32	32647	32	8
1174	0	122	122	116	3	120	3	118	9	32	32647	32	8
1174	0	127	127	116	3	120	3	118	9	32	32647	2	8
1174	0	174	174	116	3	120	3	118	9	32	32647	17	8
1175	0	57	57	116	3	120	3	118	10	32	32647	2	8
1175	0	126	126	116	3	120	3	118	10	32	32647	2	8
1175	0	170	170	116	3	120	3	118	10	32	32647	32	8
1175	0	186	186	116	3	120	3	118	10	32	32647	17	8
1175	0	203	203	116	3	120	3	118	10	32	32647	2	8
1175	0	212	212	116	3	120	3	118	10	32	32647	17	8
1176	0	8	8	116	3	120	3	119	1	32	32647	32	8
1176	0	41	41	116	3	120	3	119	1	32	32647	17	8
1176	0	62	62	116	3	120	3	119	1	32	32647	2	8
1176	0	173	173	116	3	120	3	119	1	32	32647	17	8
1176	0	209	209	116	3	120	3	119	1	32	32647	32	8
1177	0	61	61	116	3	120	3	119	2	32	32647	17	8
1177	0	68	68	116	3	120	3	119	2	32	32647	32	8
1177	0	100	100	116	3	120	3	119	2	32	32647	32	8
1177	0	109	109	116	3	120	3	119	2	32	32647	2	8
1177	0	144	144	116	3	120	3	119	2	32	32647	17	8
1178	0	64	64	116	3	120	3	119	3	32	32647	32	8
1178	0	151	151	116	3	120	3	119	3	32	32647	32	8
1178	0	169	169	116	3	120	3	119	3	32	32647	2	8
1179	0	10	10	116	3	120	3	119	4	32	32647	2	8
1179	0	46	46	116	3	120	3	119	4	32	32647	32	8
1179	0	47	47	116	3	120	3	119	4	32	32647	2	8
1179	0	138	138	116	3	120	3	119	4	32	32647	2	8
1179	0	148	148	116	3	120	3	119	4	32	32647	2	8
1180	0	13	13	116	3	120	3	119	5	32	32647	32	8
1180	0	202	202	116	3	120	3	119	5	32	32647	17	8
1181	0	3	3	116	3	120	3	119	6	32	32647	32	8
1181	0	31	31	116	3	120	3	119	6	32	32647	17	8
1181	0	125	125	116	3	120	3	119	6	32	32647	17	8
1181	0	195	195	116	3	120	3	119	6	32	32647	17	8
1182	0	6	6	116	3	120	3	119	7	32	32647	2	8
1182	0	30	30	116	3	120	3	119	7	32	32647	2	8
1183	0	25	25	116	3	120	3	119	8	32	32647	2	8
1183	0	72	72	116	3	120	3	119	8	32	32647	17	8
1183	0	133	133	116	3	120	3	119	8	32	32647	17	8
1183	0	166	166	116	3	120	3	119	8	32	32647	17	8
1183	0	198	198	116	3	120	3	119	8	32	32647	32	8
1184	0	35	35	116	3	120	3	119	9	32	32647	17	8
1184	0	43	43	116	3	120	3	119	9	32	32647	32	8
1184	0	115	115	116	3	120	3	119	9	32	32647	2	8
1184	0	168	168	116	3	120	3	119	9	32	32647	17	8
1185	0	89	89	116	3	120	3	119	10	32	32647	2	8
1185	0	131	131	116	3	120	3	119	10	32	32647	2	8
1185	0	205	205	116	3	120	3	119	10	32	32647	2	8
1186	0	7	7	116	3	120	3	120	1	32	32647	17	8
1186	0	83	83	116	3	120	3	120	1	32	32647	17	8
1186	0	178	178	116	3	120	3	120	1	32	32647	2	8
1187	0	162	162	116	3	120	3	120	2	32	32647	32	8
1187	0	191	191	116	3	120	3	120	2	32	32647	17	8
1188	0	63	63	116	3	120	3	120	3	32	32647	17	8
1188	0	110	110	116	3	120	3	120	3	32	32647	17	8
1188	0	157	157	116	3	120	3	120	3	32	32647	32	8
1189	0	116	116	116	3	120	3	120	4	32	32647	32	8
1189	0	175	175	116	3	120	3	120	4	32	32647	2	8
1189	0	183	183	116	3	120	3	120	4	32	32647	2	8
1190	0	37	37	116	3	120	3	120	5	32	32647	32	8
1190	0	38	38	116	3	120	3	120	5	216	32647	17	8
1190	0	69	69	116	3	120	3	120	5	32	32647	17	8
1190	0	92	92	116	3	120	3	120	5	32	32647	32	8
1190	0	118	118	116	3	120	3	120	5	32	32647	2	8
1190	0	135	135	116	3	120	3	120	5	32	32647	17	8
1190	0	206	206	116	3	120	3	120	5	32	32647	32	8
1191	0	4	4	116	3	120	3	120	6	32	32647	2	8
1191	0	130	130	116	3	120	3	120	6	32	32647	17	8
1192	0	42	42	116	3	120	3	120	7	32	32647	32	8
1192	0	44	44	116	3	120	3	120	7	32	32647	2	8
1192	0	58	58	116	3	120	3	120	7	32	32647	32	8
1192	0	91	91	116	3	120	3	120	7	32	32647	32	8
1192	0	101	101	116	3	120	3	120	7	32	32647	2	8
1192	0	102	102	116	3	120	3	120	7	32	32647	32	8
1192	0	106	106	116	3	120	3	120	7	32	32647	17	8
1192	0	120	120	116	3	120	3	120	7	32	32647	32	8
1192	0	171	171	116	3	120	3	120	7	32	32647	2	8
1193	0	2	2	116	3	120	3	120	8	32	32647	32	8
1193	0	98	98	116	3	120	3	120	8	32	32647	17	8
1193	0	121	121	116	3	120	3	120	8	32	32647	2	8
1193	0	155	155	116	3	120	3	120	8	32	32647	2	8
1194	0	71	71	116	3	120	3	120	9	32	32647	32	8
1194	0	146	146	116	3	120	3	120	9	32	32647	32	8
1194	0	152	152	116	3	120	3	120	9	32	32647	2	8
1194	0	192	192	116	3	120	3	120	9	32	32647	17	8
1195	0	48	48	116	3	120	3	120	10	32	32647	17	8
1195	0	54	54	116	3	120	3	120	10	32	32647	17	8
1195	0	59	59	116	3	120	3	120	10	32	32647	32	8
1195	0	77	77	116	3	120	3	120	10	32	32647	2	8
1195	0	199	199	116	3	120	3	120	10	32	32647	2	8
1196	0	107	107	121	1	125	1	121	1	32	32647	2	8
1196	0	136	136	121	1	125	1	121	1	32	32647	2	8
1197	0	20	20	121	1	125	1	121	2	32	32647	17	8
1197	0	55	55	121	1	125	1	121	2	32	32647	2	8
1197	0	74	74	121	1	125	1	121	2	32	32647	17	8
1197	0	97	97	121	1	125	1	121	2	32	32647	32	8
1197	0	123	123	121	1	125	1	121	2	32	32647	2	8
1197	0	185	185	121	1	125	1	121	2	32	32647	17	8
1198	0	45	45	121	1	125	1	121	3	32	32647	2	8
1198	0	88	88	121	1	125	1	121	3	32	32647	17	8
1198	0	117	117	121	1	125	1	121	3	32	32647	17	8
1198	0	160	160	121	1	125	1	121	3	32	32647	2	8
1199	0	17	17	121	1	125	1	121	4	32	32647	17	8
1199	0	111	111	121	1	125	1	121	4	32	32647	17	8
1199	0	145	145	121	1	125	1	121	4	32	32647	17	8
1199	0	149	149	121	1	125	1	121	4	32	32647	17	8
1199	0	154	154	121	1	125	1	121	4	32	32647	17	8
1199	0	189	189	121	1	125	1	121	4	32	32647	32	8
1200	0	67	67	121	1	125	1	121	5	32	32647	2	8
1200	0	119	119	121	1	125	1	121	5	32	32647	17	8
1201	0	11	11	121	1	125	1	121	6	32	32647	17	8
1201	0	15	15	121	1	125	1	121	6	32	32647	2	8
1201	0	60	60	121	1	125	1	121	6	32	32647	2	8
1201	0	75	75	121	1	125	1	121	6	32	32647	32	8
1201	0	114	114	121	1	125	1	121	6	32	32647	32	8
1201	0	194	194	121	1	125	1	121	6	32	32647	17	8
1202	0	52	52	121	1	125	1	121	7	32	32647	17	8
1202	0	113	113	121	1	125	1	121	7	32	32647	2	8
1202	0	132	132	121	1	125	1	121	7	32	32647	32	8
1202	0	137	137	121	1	125	1	121	7	32	32647	32	8
1202	0	150	150	121	1	125	1	121	7	32	32647	17	8
1202	0	153	153	121	1	125	1	121	7	32	32647	32	8
1202	0	200	200	121	1	125	1	121	7	32	32647	2	8
1203	0	16	16	121	1	125	1	121	8	32	32647	2	8
1203	0	79	79	121	1	125	1	121	8	32	32647	17	8
1203	0	84	84	121	1	125	1	121	8	32	32647	32	8
1203	0	99	99	121	1	125	1	121	8	32	32647	17	8
1203	0	105	105	121	1	125	1	121	8	32	32647	2	8
1203	0	142	142	121	1	125	1	121	8	32	32647	32	8
1203	0	165	165	121	1	125	1	121	8	32	32647	2	8
1203	0	207	207	121	1	125	1	121	8	32	32647	17	8
1203	0	208	208	121	1	125	1	121	8	32	32647	32	8
1204	0	5	5	121	1	125	1	121	9	32	32647	2	8
1204	0	36	36	121	1	125	1	121	9	32	32647	17	8
1204	0	85	85	121	1	125	1	121	9	32	32647	32	8
1204	0	129	129	121	1	125	1	121	9	32	32647	17	8
1204	0	143	143	121	1	125	1	121	9	32	32647	2	8
1204	0	181	181	121	1	125	1	121	9	32	32647	32	8
1204	0	182	182	121	1	125	1	121	9	32	32647	2	8
1205	0	53	53	121	1	125	1	121	10	32	32647	32	8
1205	0	80	80	121	1	125	1	121	10	32	32647	17	8
1206	0	96	96	121	1	125	1	122	1	32	32647	17	8
1206	0	140	140	121	1	125	1	122	1	32	32647	2	8
1206	0	164	164	121	1	125	1	122	1	32	32647	2	8
1206	0	196	196	121	1	125	1	122	1	32	32647	17	8
1207	0	50	50	121	1	125	1	122	2	32	32647	32	8
1207	0	70	70	121	1	125	1	122	2	32	32647	32	8
1207	0	78	78	121	1	125	1	122	2	32	32647	2	8
1207	0	177	177	121	1	125	1	122	2	32	32647	17	8
1208	0	12	12	121	1	125	1	122	3	32	32647	2	8
1208	0	22	22	121	1	125	1	122	3	32	32647	2	8
1208	0	66	66	121	1	125	1	122	3	32	32647	17	8
1208	0	134	134	121	1	125	1	122	3	32	32647	32	8
1208	0	159	159	121	1	125	1	122	3	32	32647	2	8
1208	0	161	161	121	1	125	1	122	3	32	32647	17	8
1209	0	19	19	121	1	125	1	122	4	32	32647	2	8
1209	0	26	26	121	1	125	1	122	4	32	32647	17	8
1209	0	27	27	121	1	125	1	122	4	32	32647	17	8
